external_video_id,estimated_view_count,date,title,players,decade,agg_view_count,video_ids,video_titles,video_counts,num_videos,id,video_custom,title_custom,type,team,start
QDa7dvf_5Ds,556556,20130210,Jeremy Lin POSTER SLAM vs. Kings!,Jeremy Lin,2010,1001580,GVvaY3Kpwis|uJEDBaGmL8U|aCbt8KSr47k|aNq0b8RSiuA|zXhbL-xS8K4,2013-02-10 林書豪 (vs 國王) 漂亮單手爆扣 !!! Jeremy Lin POSTER SLAM vs. Kings|Jeremy Lin sick dunk on the Kings (2013.02.10)|Jeremy Lin 林書豪-2013-02-10火箭vs國王 Houston Rockets vs Sacramento Kings|Jeremy Lin 林書豪-精采扣籃2013-02-10火箭vs國王.mp4|JEREMY LIN MONSTER SLAM,279362|77710|53306|20696|13950,5,20130210-Jeremy Lin,,Jeremy Lin dunk vs. the Kings,,sac,
3S17xW6hiHM,463547,20101215,Nate Robinson is head over heels for Paul Pierce,"Nate Robinson,Paul Pierce",2010,998816,O_DihipDty8|W-qz6DTK20M|3_CpD5ujj7w|uYlHEP3XuKQ|Z-6Zwf3B8vM|kOECT7mLdnw|pETMaTaxE3g|KV4gaIWg1K0|GgJIEcXnRCc,"Nate Robinson FLIPS over Paul Pierce!!!|Dramatic Celebration FAIL; Paul Pierce and Nate Robinson dramatic finish at MSG|Nate Robinson Falls over Paul Pierce with FUNNY ANNOTATIONS!!! (12/15/2010)|Paul Pierce game winning shot vs Knicks (Dec. 15, 2010)|Paul Pierce's Game Winner vs. New York Knicks 12/15/10|Paul Pierce game winner, Nate Robinson falls over (funny)|Over excited NBA player - Nate Robinson of the Celtics|[HD] NBA Nate Robinson Celebration FAIL - Funny!!! Vs Knicks 12/15/2010|12/15/10 Paul Pierce Game Winner v Knicks & Nate Robinson Fail",159356|114675|79996|62276|39158|32610|18660|14439|14099,9,20101215-Nate Robinson,,Paul Pierce and Nate Robinson dramatic finish,,bos|nyk,
Zmz0qQp4OmI,829729,20110411,Von Wafer celebrates missed dunk - 4/11/11 Celtics vs Wizards,Von Wafer,2010,998402,FzwrfTIEzfk,"Von Wafer misses dunk; runs into own teammate (Apr 11, 2011)",168673,1,20110411-Von Wafer,,Von Wafer celebrates missed dunk,,bos|was,
ie9tKtJ9kbA,674971,20160206,"Kevin Durant vs Stephen Curry SUPERSTARS Duel 2016.02.06 - KD With 40 Pts, 26, 10 Ast For Steph!","Kevin Durant,Stephen Curry",2010,990194,5db8BfRy9Y4|DpirzG0O-_k|WssIpHqEdgo|1HClRT3DoWw,"Russell Westbrook vs Stephen Curry ELITE PG Duel 2016.02.06 - 53 Pts, 22 Assists Combined!|Warriors 2015-16 Season: Game 50 vs Thunder|Stephen Curry Dab - February 6, 2016 vs. OKC Thunder|ESPN First Take Today - Stephen Curry On Being The Face Of The NBA",234483|44757|24580|11403,4,20160206-Kevin Durant,,Durant vs. Curry,,cle|okc,
fZ8yCJgsF_4,956673,20160619,Kyrie Irving Drains the Clutch Three in Game 7 of the 2016 NBA Finals,Kyrie Irving,2010,968592,WCxZ-rLi994,"Kyrie Irving Joins GameTime | Cavaliers vs Warriors - Game 7 | June 19, 2016 | 2016 NBA Finals",11919,1,20160619-Kyrie Irving,,Kyrie drains clutch 3 in game 7,,cle,
aLEkTQwPEZY,521261,20121217,Jeremy Lin 林書豪-2012-12-17火箭vs尼克 Houston Rockets vs New York Knicks,Jeremy Lin,2010,963800,FVY_D_A75fw|e_-skWEa4SA|SMq1NiONHbM|7h-a2E9NO-0|-9AFS0Tv3j4|6m0Xz8SmKPI|pdlpcEywPGg,"Tyson Chandler elbowing Jeremy Lin in the face Knicks-Rockets 12-17-12|Jeremy Lin Rockets vs. Knicks 22pts || DEC 17, 2012 || 林書豪回歸成名地紐約人全場精華|Postgame: Jeremy Lin | Knicks vs Rockets | NBA 2012-13 Season Dec 17, 2012|Jeremy Lin Gets Fouled Hard | Knicks vs Rockets | NBA 2012-13 Season Dec 17, 2012|Jeremy Lin Rockets vs. Knicks First Half || DEC 17, 2012 || 林書豪決戰成名地紐約人半場|Rockets vs. Knicks | Game Recap | NBA 2012-13 Season Dec 17, 2012|Assist of the Night - Jeremy Lin | Rockets vs Knicks | NBA 2012-13 Season Dec 17, 2012",263577|48016|47900|34782|24827|13062|10375,7,20121217-Jeremy Lin,,Linsanity continues vs. the Rockets,,hou,
GnHDbr9P1Y4,785819,20110609,NBA Finals 2011: Miami Heat Vs Dallas Mavericks Game 5 Highlights (2-3),Dirk Nowitzki,2010,962205,7qPcoId3q00|lJ_VwbdDP_w,Dallas Mavericks go on 15-3 run in 4th quarter comeback: Heat vs. Mavericks Game 5 (6.9.11)|Dallas Mavericks clutch 4th quarter plays vs Heat (2011 NBA Finals GM5),119148|57238,2,20110609-Dirk Nowitzki,,Dallas Mavericks go on 4th quarter comeback in finals,,dal|mia,
5CWQEUle8KU,895783,20111216,Kyrie Irving first NBA Game,Kyrie Irving,2010,943396,pfWNFLOUfig,Kyrie Irvings NBA debut,47613,1,20111216-Kyrie Irving,,Kyrie's first game,,cle,
TPK0pDqbbtQ,915788,20110405,"Steve Nash ridiculous bounce pass between Boozer's legs (Apr 5, 2011)","Steve Nash,Carlos Boozer",2010,915788,,,,0,20110405-Steve Nash,,Steve Nash's bounce pass between Boozer's legs,,pho,
1K1In6gkLzg,838573,20110317,"REJECTED: Derrick Rose MONSTER Block on Deron Williams in HD (March 17, 2011)","Deron Williams,Derrick Rose",2010,914591,-xYg9nwYQeY|W9LIA_D4gRE,Derrick Rose two-handed monster dunk vs Nets (2011.03.17)|Derrick Rose 21pts vs. Nets (03.17.11)[two-handed power dunk + big block on Deron Williams],45979|30039,2,20110317-Deron Williams,,Derrick Rose blocks Deron Williams,bk,chi,
_7kkbpcgXI8,891479,20120608,"Heat vs. Celtics Game 6: LeBron James highlights - 45 points, 15 rebounds (6.8.12)",LeBron James,2010,891479,,,,0,20120608-LeBron James,,"LeBron James has 45 points, 15 in game 6",,mia|bos,
6V9oMhS67xs,619589,20120215,The Jeremy Lin Show Vs. Sacramento Kings (2/15/12),Jeremy Lin,2010,881308,AbGJM5yAWQk|-znyUhUId6Y|j1chWJlUWRM|oVKSBVs02to|Pb0HNA0E7-k|5mBpz_yJEM4|-hnKXj77fIk,Jeremy Lin - Teammates and Coach about Lin 02.15.2012|[HD] NBA 2012-02-16 尼克 VS 國王 Linsanity 林書豪 13個助攻 拿下10分|Jeremy Lin - Teammates and Coach about Lin 02.15.2012|Jeremy Lin Game Winning 3 Against Toronto Raptors. Full Sequence. Drunkin Monkey II. 2/15/12|林書豪 最後0.5秒致勝三分球 ( 暴龍 vs 尼克 ) Jeremy Lin 2012/02/15|Jeremy Lin full HD highligts vs Sacramento Kings Linsanity continues|Jeremy Lin - Benchwarmer becomes a STAR!,69678|62719|55281|33647|15199|13549|11646,7,20120215-Jeremy Lin,,Jeremy Lin vs. the Kings,,nyk|sac,
TeOMHDZCbmQ,879698,20151207,"Kristaps Porzingis vs Dirk Nowitzki NASTY Duel 2015.12.07 - 53 Pts Combined, Rookie and His Idol!","Dirk Nowitzki,Kristaps Porziņģis",2010,879698,,,,0,20151207-Dirk Nowitzki,,Kristaps Porzingis vs. Dirk Nowitzki,,nyk|dal,
-YyUXd3Lb0I,706071,20130310,DeAndre Jordan MONSTER DUNK over Brandon Knight - 3/10/13 (NSFW),"DeAndre Jordan,Brandon Knight",2010,860137,Y5UrNrp8gNw|hPDyzc7dXEc|FFD5KK0ssKw|6fmrTpC9jxc|6QVl_fqwdcc|KdDmwOk5wVI,DeAndre Jordan's MONSTER alley-oop over Brandon Knight: Pistons vs. Clippers (3.10.13)|DeAndre Jordan Monster-Alley Oop Over Brandon Knight (Mar 10 2013)|DeAndre Jordan HUGE DUNK over Brandon Knight (w/ Slow-Motion)|DeAndre Jordan DESTROYS Brandon Knight (2013.03.10)|R.I.P. Brandon Knight...eulogized by DeAndre Jordan|DeAndre Jordan dunks on Brandon Knight,83479|16789|15476|14586|12194|11542,6,20130310-DeAndre Jordan,,,,,
K4U3CNELoGw,671164,20120403,LeBron James shoves Troy Murphy and Pau Gasol gets mad 04/03/2012,"LeBron James,Pau Gasol,Troy Murphy",2010,857056,UxeTME7Z_q8|i8YhQaDe-Ds,"Pau Gasol Gets a Technical Foul for Pushing Kris Humphries (April 3, 2012)|Pau Gasol Epic Scream (April 3, 2012)",172706|13186,2,20120403-LeBron James,,,,,
