external_video_id,estimated_view_count,date,duration,categories,decade
6YR6M2fwAKg,45549,20161127,124,pass,2010
9e8QHkkoQ0c,45498,20090510,89,shot,2000
l7oUL2QcOeQ,45486,20170305,73,,2010
lT-1aZ6vutE,45477,20121231,236,,2010
4WiakvLJ_Co,45476,20170130,589,dunk,2010
T04kpjXkG2s,45451,20170227,NaN,,2010
EUJYj4YBvR4,45447,20160116,876,,2010
oCPmpT_iQ9U,45442,20170309,71,,2010
ND3wY7QL2lY,45425,20170119,82,,2010
CdcKyfatQMU,45419,19951213,629,shot,1990
fUfbudorOBM,45413,20160422,80,,2010
Hqxrrv1eg2Q,45409,19970608,131,pass,1990
RJ6EHY-RNWU,45384,20160429,359,,2010
CwIHqwfyNc8,45366,20160111,783,,2010
AECuWJBq2CU,45354,20170306,105,block,2010
PqZ6kqY0QCQ,45352,20161214,69,,2010
jZxDcshZnBc,45350,20170111,54,move|shot|fight,2010
gcLL9jhe4fE,45348,20120621,154,shot,2010
a7fs64zIGCo,45336,20120407,239,,2010
roqNWEIWMVw,45328,20140705,445,pass,2010
ihDLKGzqrSI,45318,20120619,36,,2010
LwrnnEyDDOI,45301,20080610,89,,2000
XLB7fF9voW8,45255,20160410,11,shot,2010
9tfzTfXyzQo,45240,20110324,40,dunk,2010
KPHc9LspTsY,45227,20161223,51,pass|dunk,2010
mXn7Y3isGfM,45209,20121226,12,shot,2010
0TgYmzpsj5g,45205,20161207,32,pass,2010
fljopo34Fis,45200,19990328,21,dunk,1990
9eRKXGiAAnw,45176,20101120,10,dunk,2010
xNB2CdMTdrU,45172,20150103,128,pass,2010
wC4LsoXYDO0,45153,20170121,38,dunk,2010
JYi0AOwNe-c,45150,20150113,160,,2010
26ewR9f4coY,45139,20160419,82,shot,2010
Wfaa6aWBrbo,45124,20161228,53,pass|shot,2010
WBb9ZagF0Zw,45107,20140422,304,,2010
CcZ5lBmGg_o,45096,20121222,12,dunk,2010
DMWqqkAQtCc,45095,20120604,324,shot,2010
KeubOyJc0s8,45084,20120416,269,block,2010
_VZAVMzDDxQ,45082,19881109,945,dunk|move|shot,1980
kSKT452u_GI,45072,19890301,36,shot,1980
uEFQprEop9M,45067,20160523,26,block|dunk|pass,2010
BYiW0FRiAwI,45065,20151124,544,,2010
87P5IB-IEUY,45063,20110715,236,,2010
DPBElRxIITQ,45051,20151118,393,pass,2010
HbW_UBrkFdg,45045,20161231,186,pass|block,2010
5avIw4w_ihA,45045,20110411,41,dunk,2010
AKU2u1Aj96w,45038,19890523,44,dunk,1980
hOLq-UVW8z4,45037,20100224,19,,2010
smu_ztZA9HM,45035,20170228,114,shot,2010
C1PycqB4acQ,45034,20160504,14,,2010
GQmGelY0MQI,45030,20110213,17,,2010
fZYVH5zshRg,45024,20071124,7,dunk,2000
Hj9j_WzEBaA,45007,20150401,42,,2010
wh4XXtNq9v0,45003,20141101,236,,2010
dpLCiqyH680,45002,20170107,39,pass|dunk,2010
xPnYaK4AmRM,44990,20110403,26,dunk,2010
_hWZ7E35frg,44986,20170123,303,pass,2010
8ANXDaKsi78,44967,20100115,15,dunk,2010
C9COZcS_v0c,44959,19961108,28,,1990
qr5OGX4eXFo,44956,20090410,17,dunk,2000
2KI-wGNVAbI,44948,20100313,142,fight|shot|pass,2010
wzPcsTAOSWI,44944,20150418,167,shot,2010
ur8ZlNexgVk,44935,20110316,23,dunk,2010
PU8cwekPbPU,44925,20130202,116,shot,2010
wbRZZLD48B4,44921,20100402,56,shot,2010
KZS1f-P-zVE,44911,20151129,23,,2010
QG8WyXMHK84,44905,20130131,178,shot|pass|move|fight|dunk|injury,2010
aIwBi85_Rhw,44903,20121115,412,,2010
yOdIySx9kXg,44854,20161118,66,,2010
q4VDZ2IrdAY,44853,20150304,144,,2010
BZVDE6fVckY,44850,20170301,269,,2010
8NwyIWQw-EU,44849,20160523,51,block|dunk|pass|shot,2010
4cJk07BdiAA,44844,20050418,20,shot,2000
KAnzVhLoquU,44842,20110506,118,,2010
rkanwUOKfsY,44840,20131116,203,,2010
o8ssFDSe9fg,44831,20161123,38,pass|dunk|move,2010
UEKLMn7o1u4,44829,20141213,350,,2010
lSm2TPSb3Hk,44815,20151018,109,,2010
Yn6XpIR9VmM,44810,20151018,148,,2010
4hr1iaeDtEo,44808,20160203,27,,2010
9otRwqzf_J0,44804,20150807,206,,2010
A5Ljy_A465k,44800,20091230,30,move,2000
Dfbpeu8ZMt8,44791,20100107,35,pass,2010
8ccIQeZNCIQ,44775,20091030,10,block,2000
DpirzG0O-_k,44757,20160206,554,,2010
Up7o44sywGA,44752,20120402,144,shot,2010
vBLE8KXtYAY,44729,20170119,317,shot|fight,2010
gRrID8RlGtE,44726,20150123,133,,2010
a3FhloZLN3g,44718,20170122,100,shot,2010
BS7Go3B5q_U,44712,20140103,9,,2010
SK06V9V4M64,44710,20110707,46,dunk,2010
3f1KrP30HMI,44700,20161027,50,shot,2010
0UwucT9Vnsk,44691,20020518,596,pass|dunk|block|move|shot,2000
Y4fVK9p8jas,44685,20140114,8,,2010
eh0tPBszLD0,44681,20161013,267,pass,2010
2YJORmRLMNM,44662,20151228,56,,2010
dmTONYqaB9s,44662,20161008,128,,2010
ZFhioxPEpkw,44644,20160127,71,,2010
Qa84lqtVAhM,44584,20100203,24,move,2010
RkK-DhdpLuo,44577,20071228,35,,2000
QVppm1fl5jI,44577,20160113,386,pass,2010
zl0UVg5CFEg,44572,20120309,306,,2010
3YAV80W5K2U,44540,20141209,71,,2010
yQ6QDwzlSD4,44528,19970211,570,shot,1990
boVdiHxelDY,44458,20121031,26,dunk,2010
u8OY8rlPEXY,44451,20090508,18,dunk,2000
Iulu0tFNLx0,44449,20120130,42,dunk,2010
DxtLaAWl4-g,44438,20110320,326,,2010
aJjpOCHeTlk,44429,20151223,77,,2010
jBi1abv-BA8,44412,20120929,245,,2010
mktzcOPZPic,44405,19851026,960,shot|injury,1980
gh5qypZpVy8,44390,20120127,295,pass,2010
K3C4ERgKOM0,44387,20161118,58,pass|dunk,2010
vfybUsD3WGk,44368,20161215,1304,shot|pass|fight,2010
O_SmTH3-ndE,44367,20101111,142,shot,2010
hYO0y-ZD6sI,44366,20170203,293,pass,2010
XWcoU2ouoNM,44362,20170218,34,dunk,2010
gOQXiv8GAdA,44358,20110112,34,block,2010
JSwhZy2CZC4,44332,20121031,327,,2010
4nvVN0TI6Rw,44323,19930416,471,pass,1990
K-t8q1xT0Vc,44320,20071205,34,dunk,2000
ulGidK58T2w,44318,20120409,227,shot,2010
NFNc1LcUEec,44314,20070310,11,dunk,2000
3bAyziF-6Bs,44310,20140405,254,,2010
oHmfnTlQ4ZA,44294,20130713,82,,2010
gVK_MjTOEmg,44288,20060331,940,,2000
y_SX9n-3Pjw,44282,20131002,244,pass,2010
zodbEGqLQ40,44265,20161029,285,,2010
qofqseaNT1Y,44253,20100427,178,fight,2010
Ab0rHiQ8mow,44250,20120408,565,shot,2010
MedHt9FWKmg,44249,20130220,320,,2010
zJ8qMjaEqRM,44249,20130214,23,dunk|move,2010
5pqnLUmtW7I,44247,20091230,14,move,2000
PrzUoro3IA4,44241,20080526,129,,2000
0rQN1xMYvMI,44240,20100503,453,,2010
wOqN6QTy6MI,44239,20091115,118,pass,2000
E9JBny_xNOk,44232,20140412,203,,2010
kuYAuNa50DQ,44231,20150123,26,shot,2010
J4uN9MpUIOs,44230,20120617,105,,2010
fn4xXGdY0XA,44210,20080201,15,,2000
u7vIYinzjyc,44210,20131010,288,shot,2010
Urx-tmk8UDY,44205,20100916,148,,2010
tTrPJMSlMXo,44203,20150111,132,,2010
sgw8v1ENnMU,44202,19880105,95,shot,1980
hqU0XGmOJxw,44200,20070614,15,,2000
U_4QrQRyeFg,44195,20100411,26,,2010
BZ8nrHmx728,44186,20141222,512,,2010
4c7F_2LQlaM,44177,20110411,48,move,2010
D7ZZxbo8Gak,44160,20170219,37,dunk,2010
PwEJG_bacms,44129,20170119,487,pass,2010
Y_rYIzgGXOg,44106,20110207,40,shot,2010
9MKOnVMoSvc,44096,20101122,28,block,2010
7FAOjHlO58o,44088,20160525,10,,2010
FAWbVp2KmDM,44081,20160101,342,pass,2010
ooeHFHNfkTg,44058,20160104,1292,,2010
FhZmYrMGxus,44052,20101231,31,dunk,2010
RRt3BwCa9Ro,44035,20110515,27,dunk,2010
0zN8Cuh2oOM,44006,20170205,258,,2010
8ut3kqPLxdA,43999,20030416,226,shot,2000
UN0wpLGcf_c,43948,20170115,50,pass|shot,2010
zJ8SwR4SlpQ,43946,20130125,108,shot,2010
Q7YrVBXE-mI,43945,20151229,27,,2010
CxsT554duzA,43944,20170204,72,pass,2010
1srKjUdBJI8,43933,19960329,883,dunk|shot,1990
ar37g7oIhic,43933,20141101,197,pass,2010
PONCp-vHkUc,43926,20141211,80,pass|shot,2010
J-9peNx47n0,43926,20120318,310,shot,2010
6YomArUG1vs,43924,20140628,NaN,,2010
1LySuh9QqLM,43909,19980125,661,dunk,1990
uhjPsa25V6c,43900,20061207,623,pass|shot,2000
gA9SubcGek0,43887,20150206,183,,2010
qqwshoS-ois,43878,20120320,32,dunk,2010
htpoLtJCL78,43864,20140412,551,,2010
4_mkDOy8H3s,43854,20091213,88,,2000
OvwiuWcQPxA,43852,20131102,258,,2010
7FdqloycqJU,43837,20160101,238,,2010
TEpvF87UVdo,43834,20161125,52,pass|block|shot,2010
sDt0OJbCtIY,43820,20170123,33,block,2010
R2UfAKvZXSQ,43812,20160124,393,pass,2010
0weouGqAQs8,43764,20141223,563,shot|pass,2010
YAKuYSIe834,43732,20040520,290,shot|block,2000
hLFM3A26rdA,43695,20151128,81,,2010
OenDAcn0aZ4,43688,20161126,162,pass,2010
xta_O4iqpTk,43687,19820327,467,,1980
wAOHYRGb9Ec,43680,20061217,148,pass|shot|fight|injury,2000
h1v3mfRPjdA,43679,20170311,360,,2010
RIVbMIKOhss,43660,20160623,333,,2010
MqsFNpMGDp0,43648,20150615,138,move,2010
zc37uJoACKI,43638,20160502,468,pass,2010
jE9F-6m2Ouo,43628,20120101,20,pass|shot,2010
sDuud1RXuZI,43624,20090408,24,,2000
zhtMHCBlYYU,43597,20010303,1087,shot|pass,2000
gBGS8HwoMb8,43590,20120116,79,,2010
9H1mfII84HY,43578,20161020,205,,2010
th8OgvAZQL8,43574,20150504,93,,2010
xgdJtNBhQ54,43572,20120314,39,,2010
9JjHUoKUrtY,43560,20120322,737,shot,2010
MkO91d1r1U4,43554,20140520,231,,2010
mIdCIdvcaiY,43547,20141212,57,shot,2010
8tp7c7eB-Rk,43523,20100507,386,pass|shot,2010
kdiKCSAiBqI,43522,20160112,229,dunk,2010
v_B_dTwCBxM,43509,20101119,44,dunk,2010
UfPFbtKdZ28,43498,19870602,127,,1980
FJY9J49lA_Y,43493,20170116,31,pass|block,2010
RCnJXpOGmVk,43487,20110422,136,shot,2010
aHqG_REXaVE,43483,20160229,357,pass,2010
3gbNdFSupoc,43472,20140215,180,shot,2010
6i--wBPYOnw,43462,20170213,27,pass|shot,2010
uBo_biKOIkM,43447,20150109,144,,2010
JCyIqjazxpA,43447,20161125,49,pass|dunk,2010
1oX7bOs5x2A,43441,20160104,125,dunk,2010
TKsSfe7Cr9k,43431,20140402,340,shot|dunk|pass|block,2010
AwjiRpZn7o0,43420,20161118,920,,2010
IyoDURKqO-Y,43406,20150306,120,pass,2010
pLPRelDH9QE,43404,20110526,27,dunk|block,2010
LHnMmH7PORw,43387,20131024,212,shot,2010
2UY8bXLe-0o,43374,20080618,278,shot,2000
Bmsb9RY6GpY,43366,20060401,67,pass,2000
JezvPYcgMWM,43338,20160527,35,,2010
UUcUMM8V9bM,43337,20090520,19,dunk,2000
NUqsgZJv9ws,43336,20090611,108,,2000
4CY6rrZ0Qu0,43326,20110605,39,shot,2010
jXFPTdMRs-c,43316,20160225,538,,2010
tpx-X3yR5fA,43315,20130318,419,dunk,2010
MIKZTa8UFsg,43314,20130205,71,,2010
xuFSrQxUsIg,43297,20161209,43,dunk|pass|shot,2010
uhmjOD__iFQ,43291,20120307,17,shot,2010
hdC25um62E8,43287,20141223,126,,2010
3mNxPkrSymA,43286,20140919,184,,2010
aPB2C8byJE0,43281,20170115,33,pass|shot,2010
CyagTmwdQe0,43277,20160521,82,,2010
VGoWQsv4TdQ,43259,20120118,306,,2010
eHRWu_0rFZY,43259,20160412,466,,2010
rR9SQOAE9Uk,43255,20161126,178,,2010
4VvPbpfoM7A,43254,20170102,252,pass,2010
LJKOBqpZ1U0,43246,20170209,52,shot,2010
ea8rvjzMtxs,43220,20161231,43,pass,2010
spaFTqqB3nk,43198,20090327,304,,2000
YLUCO9ajiRc,43195,20030331,770,pass|block,2000
Zgmp3yQm5I8,43191,20160208,243,,2010
eFqTKpM5CGM,43176,20080505,12,shot,2000
lqUrdtNdaBQ,43170,20100131,51,shot,2010
MYyiLxtHvkg,43153,20150107,463,shot,2010
HQQKbJitPk8,43134,20130308,131,,2010
ihsBZakRUxg,43131,19901201,511,pass|shot,1990
DBZbt5lzXW0,43131,20130222,43,fight,2010
4jyKOp9fwb0,43105,20151228,181,fight|dunk,2010
KmzQS5XxkOs,43085,20161204,32,pass|shot,2010
XZ20pBz4a28,43068,20091206,120,,2000
9lHfDVpCuNA,43065,20120310,168,dunk,2010
TOlbHBFo5oU,43057,20021108,340,move|injury,2000
K731X6aIy94,43049,20151227,286,,2010
7KwPqepDFc4,43036,20160306,31,,2010
s7QehCv5fTg,43029,20100220,69,shot,2010
Y1LOEQtxxpA,43026,20161017,173,,2010
PWVLuG9kL2E,43023,19881116,554,,1980
oqMKjrr2Fyc,43010,20090127,63,fight,2000
TVwwrnsRE-8,42999,20170302,488,injury,2010
bM2vigqUe-Y,42992,20080129,92,,2000
lH3peBenLUI,42991,20141104,42,,2010
xfbBMz7vcT0,42984,20101111,495,,2010
Fm5LGhhAaD4,42954,20160209,540,,2010
LT3WQgT8R6o,42952,20170309,369,pass,2010
lN8JVVn3N94,42937,20170203,216,shot,2010
pNP2FHOhC90,42933,20170108,153,,2010
mS7ax0Nmtic,42920,20110507,108,shot,2010
NKc44HcpWas,42915,20150227,99,injury,2010
5t6jymp0dyk,42910,20100108,587,fight,2010
-VH7oFONIGg,42901,20130228,38,dunk,2010
0KD-fTR16M8,42900,20090328,48,shot,2000
9vLG0TWqrK4,42888,20141211,164,shot,2010
MyFRVQwlCSs,42873,20170125,234,pass,2010
kbszHkrCHDE,42871,20120326,44,shot,2010
yD990mprXcQ,42869,20170118,246,pass,2010
RD3vzT6oyBI,42854,20110108,202,pass,2010
yKcjIaHWMRc,42848,20110126,30,shot,2010
PxKTDyhLFzU,42832,20110525,58,shot,2010
gQKuEtOaoyw,42825,20081031,16,dunk,2000
4t3xDEtma7c,42820,20130206,44,shot,2010
KIsSx7c6hj0,42814,19980116,860,move,1990
cdowo6y7VJk,42801,20170116,32,pass|block,2010
3OZcx2CrTpI,42778,19890301,561,shot|pass|fight,1980
ulbaqB7eHqg,42771,20080422,56,shot,2000
Wk17s9TMxsA,42754,20080725,17,,2000
4kDSrOh-TqI,42716,20120511,31,,2010
0z1BSUTXxhQ,42706,20130205,41,dunk,2010
ZPPPwfKNOWQ,42704,20090106,565,,2000
HMx3qpHxGzw,42694,20150125,147,,2010
L2cfNgOzobE,42687,20151230,78,,2010
GA2qMdoq4SU,42682,20081223,77,,2000
LAwn7XoK1Mg,42675,20150121,204,dunk,2010
K_EMke5Rxlk,42672,20090506,32,,2000
PMo2ZUay0KU,42655,20120126,35,,2010
NJmPgpxvni4,42633,20170210,41,block,2010
7mG4MmddLos,42631,20110330,41,dunk|move,2010
8E7yOdoYjos,42631,20140603,360,,2010
1UZQOVO6rLY,42617,20080323,540,shot,2000
1d2DsDbfQqw,42606,20061218,318,shot,2000
DuREwvgoSjA,42605,20161125,68,,2010
qoM4WrRusrs,42604,20161223,38,pass|shot,2010
UHTvLzlIWyo,42603,20161021,188,,2010
-sVNnlEus_s,42592,19890622,170,shot,1980
hpbptgdrULA,42592,20150413,194,shot,2010
VeZCNx7mYJk,42577,20111229,75,shot,2010
J_3zwqQikLs,42572,20161230,228,pass,2010
aEDnCzHsq4g,42569,20120304,26,,2010
l2ebEIOa91o,42569,20161210,187,pass,2010
QQijLF8YRCg,42550,20161220,57,pass,2010
erGczZZcb3o,42543,19870111,108,shot,1980
Bsap2JqyTrI,42541,20070422,119,,2000
LfTGNArO9hY,42523,20110227,26,pass,2010
WuLwm9-7RKw,42518,20170104,69,pass|shot,2010
9o-swhOmuJs,42491,20080109,15,shot,2000
dDapkx_u8Ac,42484,20160323,540,,2010
ycqI1xGfbsI,42469,20160524,2274,shot,2010
COfvl-Flp9s,42461,20080615,143,,2000
lnO6pIb27H8,42459,20110319,27,move,2010
_Y-sVb0-1T8,42457,20090109,11,dunk|shot,2000
Dr2eWAFXoCI,42452,20161210,72,pass,2010
RRNMt00cq4U,42450,20101201,126,shot,2010
Ee3GxAwqk_k,42443,20161202,39,pass|dunk,2010
c80gtemTxjE,42439,20160316,NaN,,2010
pMvglidkt3M,42436,20100705,251,,2010
ukpcjHNCVOc,42433,20170119,35,pass,2010
sp_4bTds8wY,42421,20100811,294,,2010
P2KqxBwIv7A,42404,20170211,118,fight,2010
bRR3Jx8RvoI,42399,19941112,889,shot,1990
ORrH7WtTlTo,42391,20150225,62,dunk,2010
jWCfMAVd7ck,42370,20130124,66,shot,2010
QJUePjJJvc8,42365,20090117,30,dunk,2000
lUQUEMl4tRM,42342,20120311,317,,2010
avaOMDp4w1o,42333,20161105,70,,2010
MvzXRuAJCHY,42331,20170122,38,dunk,2010
XCRSx64TT3s,42331,20161205,174,pass,2010
PCHuI8MdS2Q,42305,20130306,29,dunk|pass,2010
ubfVGFOpIoA,42303,20110417,94,dunk,2010
c_O6XZqq248,42302,20130329,215,,2010
645CR-7nf5E,42296,20170312,520,,2010
CEBOOVk2VKc,42281,20160614,30,,2010
slPnCf2oD_M,42274,20121228,156,,2010
LOo36NUpEVQ,42271,20131217,135,,2010
UwEKaEKJHAI,42265,20130326,135,dunk,2010
YwYXAzsTsdw,42253,20131031,9,,2010
LEfOQMhy-VE,42251,20120408,71,shot,2010
Zd5Yv95E0eg,42250,20120506,23,,2010
ErgaYVZI-mQ,42232,20160528,523,,2010
YGEOWgid9j8,42224,20160223,342,,2010
aD-szpI73pk,42220,20150302,31,pass|shot,2010
wh9yk6pqZUU,42201,20140605,391,,2010
W0DgVk8hJUY,42193,20120319,100,,2010
Vkjye9Sj6uY,42182,19841029,1050,pass|block|shot,1980
6LnES_kkHgY,42179,19831213,404,shot|pass,1980
jgnhMxHznd0,42175,20121013,28,dunk,2010
CB_ihRyDOZI,42175,20130714,NaN,,2010
DsJK-fWarQA,42166,20151029,538,,2010
g-AdOng9ReA,42135,20150127,81,,2010
riQ5YeqoMRw,42119,20120413,25,move,2010
b3mT-gSfBzk,42116,20150120,162,,2010
JLEvGbR8uzw,42077,20121228,349,pass,2010
rO0nB7_bVIY,42074,19871202,566,dunk,1980
E9vCI0cUr4c,42038,20160126,75,shot,2010
qZlSZq5V-9E,42020,20161202,151,pass,2010
XihrL8jz_7g,42013,20080221,385,shot|pass|move|dunk,2000
-n3ExPXPibs,41993,20090504,31,injury,2000
o9ESR5h2Hgs,41974,20161120,74,,2010
DEMBFPHmRFc,41948,19900605,165,,1990
USWah-e_fz8,41917,20160707,259,shot|move,2010
0pnKvwO1kj8,41913,20170108,33,pass,2010
WmZsYH4UVyI,41911,20160106,11,,2010
eTNjY1nI_H4,41908,20120303,43,dunk|block|shot,2010
Y6EupMP6gv4,41890,20161129,32,pass|shot,2010
K6uOMuTofOM,41884,20070611,152,,2000
7DucRYEnRLI,41876,19990328,100,dunk,1990
nH79f3frz0g,41865,20161220,173,fight,2010
UUxu88zO6EA,41848,20151221,203,,2010
ioDKi9lxQ5Y,41834,20130606,16,move,2010
A4HFJxJ4MY8,41831,20120518,25,pass|shot,2010
Hcgw_q0-Gx8,41812,20120320,72,,2010
iIEo8egPm74,41811,20160110,864,block,2010
AUYZbqEWJLw,41806,20081011,511,,2000
uyITFpX3eL4,41793,20170209,97,,2010
L60rg5HAPQg,41787,20090522,31,shot,2000
lh1Mi1hElko,41787,20170107,42,pass|dunk,2010
8xSl30wIUWA,41785,20170112,36,pass|dunk|move,2010
hkKAYF-SNLU,41776,20130315,8919,,2010
JQXmjiZEhDk,41775,20150519,NaN,,2010
1V-h2EXkFzA,41773,20161230,337,,2010
r98hI2mV0J4,41767,20160101,145,,2010
5qUqMXF8oRI,41735,20140205,11,dunk,2010
CKwXne0QfCM,41726,20121226,372,shot|pass,2010
XhAB3xR7q0A,41723,20120131,221,,2010
94Zqux9tqME,41652,20121123,46,block,2010
qwGtx4cci3A,41649,20111229,19,shot,2010
Zqfu8K24IK0,41630,20120318,190,,2010
84OAoHjp4t8,41622,20120127,180,,2010
9PeG8-obP1E,41613,20060506,234,pass,2000
zO811dh-OZ0,41612,20150101,151,,2010
ze88F4uU38A,41612,20071014,297,shot|pass,2000
f5Va903dGl4,41610,20130316,132,,2010
QBelPygHtO4,41608,20160130,407,shot|fight,2010
k53C2Kk_AWk,41602,20140212,901,,2010
_8cW65g3FmE,41590,20141223,206,,2010
scmRols3Pn4,41590,20160104,76,,2010
MITPkohvlFQ,41561,20110227,39,dunk,2010
vC6aaPhMjvc,41560,19980322,71,dunk,1990
yiLVcoGDZnE,41558,20161206,44,pass|dunk,2010
67NOIB3EgpU,41557,20121120,21,,2010
bBpc5iaGUKg,41550,20090104,21,dunk,2000
JGvmUIF5nJE,41549,19960519,113,,1990
xE57khW9r1o,41543,20100216,32,move,2010
yJtwgjwZomo,41533,20140213,38,shot,2010
dVD39cGs__g,41533,20170303,271,shot,2010
I-1SaxsiwYU,41519,20091204,57,shot,2000
VaueGP3bp5s,41516,20150402,31,pass,2010
R6sYYBj1yHo,41511,20150105,147,,2010
acCwekgThLI,41498,20161130,60,pass,2010
cmsOvZa4Fl8,41488,20010328,386,shot,2000
EaOIZ6mtUQ8,41480,20130726,89,,2010
ixcziDcmBfQ,41475,20150520,1249,,2010
7g8I6OQcCsY,41468,20151202,91,,2010
oa2D5KF5DLc,41468,20140219,335,shot,2010
H5niz45ASW0,41467,20070531,442,,2000
qcKqmqW46ho,41458,20140115,285,block|pass,2010
Le75aqr6FiQ,41433,20111201,213,,2010
F8Dvi1rS5S4,41423,20071130,502,pass|block|move,2000
gqc53mVqGOE,41422,20130710,73,,2010
IGlkkLs_yT4,41408,20130104,83,shot,2010
J_wt_1TeojE,41400,20120128,24,dunk,2010
uvNYKaQpsVk,41380,20161123,31,pass,2010
VXt7nrht8mk,41380,20121127,45,,2010
mf0Muuv44KE,41360,20160509,79,,2010
sBS8eDJLr9g,41353,20151104,32,block|move,2010
rnDI3wDJlug,41346,20170209,104,,2010
oI29cb_WhmU,41345,20150121,181,,2010
JDrJoTTo8_c,41339,19990625,47,dunk,1990
W3gACvl47yQ,41329,20110412,123,fight,2010
Lg0BSWIxYw0,41317,20140518,412,,2010
j75f7WQ0xbU,41316,20110525,70,shot,2010
OcOztIyRi-M,41314,20101218,271,move|shot|injury,2010
DgOFrgJc_5A,41306,20161113,313,,2010
dKVZ3TMj2cM,41301,20070314,401,,2000
8bTC5s-OuXU,41293,20141210,500,,2010
H3lFHij-Sc8,41289,20070318,607,fight,2000
G8k0fGxtIzU,41283,20141208,15,dunk,2010
EZ7ztvQ9xMA,41276,20160508,1264,,2010
ywtY51-2wCs,41266,20160203,88,shot,2010
quo8CTGkX4Q,41262,20080329,38,dunk,2000
A7s1TYVCOqQ,41261,20161125,261,pass|shot,2010
jBT1farG1j0,41249,20161201,105,fight,2010
XGgXn_O7O8s,41238,20130310,12,block,2010
XJR0iThx4w8,41230,20130316,22,dunk,2010
-KDaN_7nsMA,41224,20101106,167,fight|pass|move|shot,2010
ydzprTtZZj4,41220,20160211,316,,2010
YaxG9yBpMrg,41209,20111228,158,,2010
xlcLYWEbPS0,41201,20161118,31,pass,2010
iXqho4UP8ws,41193,20160219,236,pass|move,2010
a0s3ZrEoTfg,41192,20061227,22,injury|move,2000
5v5IcapvP6w,41169,20161221,546,,2010
aF0-1mbPLws,41167,20121102,18,move|dunk|pass,2010
4fqE0y-lPkM,41161,20110523,292,,2010
uFEHw4edZ98,41161,19910331,498,,1990
XiL36cCkGpA,41146,20130222,29,shot,2010
WoFLCcQP9I8,41133,20121114,35,shot,2010
dTMBCiNaAv4,41132,20121102,21,move,2010
vt3fH1WP3X0,41128,20160123,71,,2010
i6WHrSWViCc,41117,20170205,39,move|shot,2010
uKiqbdSeTbE,41111,20170302,198,pass,2010
t7tVXFkOTC0,41103,20160413,361,,2010
qHyG4ED5sTk,41071,20160107,395,injury|pass,2010
ctEOnb7M3hU,41062,19980210,511,pass|shot|fight,1990
cTpxLkl2F_s,41058,20101005,118,shot|pass|dunk|injury,2010
ggrlFvkD5dk,41057,20080612,39,,2000
VpsRJWDnTxM,41055,20160326,56,,2010
oyhx0i27-Cc,41054,20100522,34,,2010
K8bOBhWUxmE,41043,20150114,206,,2010
TFPnXhApuAo,41042,20121210,178,,2010
Gy2fX6JD0tA,41041,20150106,64,shot,2010
1XhhStFfJ-A,41007,20080922,144,,2000
VK6bQeufJgk,40987,20130607,73,,2010
HkWLfOq1tSU,40977,20170102,32,pass|move,2010
hAEdYhHQDHU,40974,20170107,176,pass,2010
9zeCQfiPVs4,40973,20151201,21,dunk,2010
86aUGmuJh04,40972,20141120,60,,2010
Wm7lJmMENlE,40967,20110327,12,dunk,2010
3XYb850mvvU,40954,20110216,31,dunk,2010
-GsV-SXsI4s,40939,20151212,76,shot,2010
RnBd9ZNcAAw,40933,20121212,146,shot,2010
-PG7vzvhi-c,40927,20170204,253,injury,2010
rIpULY-YfoE,40926,20080224,18,pass,2000
4y4Gra0w1NQ,40916,20130509,168,pass,2010
jIoENrg61TM,40914,20100212,228,pass|move|shot,2010
qe2-2T7zYSI,40913,20151011,82,injury|shot,2010
DI0liI8FSG8,40904,20170208,134,fight,2010
1Oo0pbCO-6s,40896,20090311,337,shot|block|move,2000
NvaKv9Ci0So,40885,20080424,10,,2000
fIEhzlXRC0U,40874,20170215,840,,2010
kcvTlQzoEKI,40868,20130324,196,,2010
iuEUpcUyXJw,40868,20161029,280,,2010
ELpmk89U4-I,40864,20110208,34,,2010
uULTwcvCYKk,40858,20130327,32,,2010
ZdXJM1C4nDU,40853,20160423,79,,2010
vnjssxvJBrE,40830,20120415,113,,2010
fckVZ2FyT1A,40825,20160112,1050,fight,2010
EmnVFCxRJyU,40816,20170126,562,,2010
3Ubk0IAP9Qs,40810,20160227,294,,2010
xjVtfaUhV-I,40795,20110402,121,,2010
UF-OnB6U-SE,40789,20121214,143,,2010
mkKbQ4SguTI,40779,20160413,56,,2010
qC_bs_E5EQ8,40770,20161020,385,,2010
zYlR-yvnkII,40769,20161125,43,pass,2010
95HMrsghrsQ,40756,20080420,138,shot|pass|block|fight,2000
0odp5yEKXUo,40742,20130512,373,,2010
ynNa0DTVOOM,40723,20151019,29,,2010
pP51Xf-wehg,40714,20030413,178,,2000
Oa_UPX2SDms,40703,20130608,47,,2010
SWF_9dmdKrg,40697,20151206,313,shot,2010
glK6y_wUMWc,40685,20141222,23,dunk,2010
-U9MCudbxq0,40673,19980414,292,shot|dunk|move|injury,1990
krYBPN_0HXw,40666,19870609,599,,1980
3TpsqHgM54s,40661,20121124,26,dunk,2010
16FbrLnKqn8,40653,20140501,534,injury|dunk|shot|fight,2010
9eX7PQYdrkU,40652,20030223,613,,2000
MSghzp-pwzc,40648,20151203,84,,2010
CRXDovA4swg,40618,20120617,36,,2010
aqxbHAqsHmQ,40612,20091205,182,,2000
